id,name,slug,familyName,primaryCategory,difficulty,primaryMuscles,secondaryMuscles,movementPattern,forceType,mechanic,equipment,hictSuitable,smallSpace,quiet,cardioIntensive,strengthFocus,mobilityFocus,beginnerFriendly,minimalTransition,description,instructions,tips,commonMistakes,breathing,thumbnailUrl,gifUrl,videoUrl,defaultReps,defaultDurationSeconds,caloriesPerMinute,metValue,isVerified,popularityScore
2d82f7cc-b81d-4d5b-a273-7bfd5bc3f0b7,Cross-Body Crunch,cross-body-crunch,Crunch,core,beginner,"[""abdominals""]",[],rotation,pull,compound,"[""bodyweight""]",True,False,True,False,True,False,True,True,Lie flat on your back and bend your knees about 60 degrees.,"[""Lie flat on your back and bend your knees about 60 degrees."",""Keep your feet flat on the floor and place your hands loosely behind your head. This will be your starting position."",""Now curl up and bring your right elbow and shoulder across your body while bring your left knee in toward your left shoulder at the same time. Reach with your elbow and try to touch your knee. Exhale as you perform this movement. Tip: Try to bring your shoulder up towards your knee rather than just your elbow and remember that the key is to contract the abs as you perform the movement; not just to move the elbow."",""Now go back down to the starting position as you inhale and repeat with the left elbow and the right knee."",""Continue alternating in this manner until all prescribed repetitions are done.""]",[],[],,,,,,,,,True,0
7fa6aa2e-3e22-4fe1-ac94-25886734a123,Crunch - Hands Overhead,crunch-hands-overhead,Crunch,core,beginner,"[""abdominals""]",[],anti-flexion,pull,isolation,"[""bodyweight""]",True,False,True,False,True,False,True,True,Lie on the floor with your back flat and knees bent with around a 60-degree angle between the hamstrings and the calves.,"[""Lie on the floor with your back flat and knees bent with around a 60-degree angle between the hamstrings and the calves."",""Keep your feet flat on the floor and stretch your arms overhead with your palms crossed. This will be your starting position."",""Curl your upper body forward and bring your shoulder blades just off the floor. At all times, keep your arms aligned with your head, neck and shoulder. Don't move them forward from that position. Exhale as you perform this portion of the movement and hold the contraction for a second."",""Slowly lower down to the starting position as you inhale."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
76b83167-33eb-4976-bda4-82e69209d5cd,Crunch - Legs On Exercise Ball,crunch-legs-on-exercise-ball,Crunch,core,beginner,"[""abdominals""]",[],anti-flexion,pull,isolation,"[""bodyweight""]",True,False,True,False,True,False,True,True,Lie flat on your back with your feet resting on an exercise ball and your knees bent at a 90 degree angle.,"[""Lie flat on your back with your feet resting on an exercise ball and your knees bent at a 90 degree angle."",""Place your feet three to four inches apart and point your toes inward so they touch."",""Place your hands lightly on either side of your head keeping your elbows in. Tip: Don't lock your fingers behind your head."",""Push the small of your back down in the floor in order to better isolate your abdominal muscles. This will be your starting position."",""Begin to roll your shoulders off the floor and continue to push down as hard as you can with your lower back. Your shoulders should come up off the floor only about four inches, and your lower back should remain on the floor. Breathe out as you execute this portion of the movement. Squeeze your abdominals hard at the top of the contraction and hold for a second. Tip: Focus on a slow, controlled movement. Refrain from using momentum at any time."",""Slowly go back down to the starting position as you inhale."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
0d03d751-d2f2-4559-822f-74dd2a22ebf8,Crunches,crunches,Crunch,core,beginner,"[""abdominals""]",[],anti-flexion,pull,isolation,"[""bodyweight""]",True,False,True,False,True,False,True,True,"Lie flat on your back with your feet flat on the ground, or resting on a bench with your knees bent at a 90 degree angle. If you are resting your feet on a bench, place them three to four inches apart and point your toes inward so they touch.","[""Lie flat on your back with your feet flat on the ground, or resting on a bench with your knees bent at a 90 degree angle. If you are resting your feet on a bench, place them three to four inches apart and point your toes inward so they touch."",""Now place your hands lightly on either side of your head keeping your elbows in. Tip: Don't lock your fingers behind your head."",""While pushing the small of your back down in the floor to better isolate your abdominal muscles, begin to roll your shoulders off the floor."",""Continue to push down as hard as you can with your lower back as you contract your abdominals and exhale. Your shoulders should come up off the floor only about four inches, and your lower back should remain on the floor. At the top of the movement, contract your abdominals hard and keep the contraction for a second. Tip: Focus on slow, controlled movement - don't cheat yourself by using momentum."",""After the one second contraction, begin to come down slowly again to the starting position as you inhale."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
4ea2b780-16cb-4f9a-a53c-c36fa8e37a23,Dead Bug,dead-bug,Core Stability,core,beginner,"[""abdominals""]",[],anti-extension,pull,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,Begin lying on your back with your hands extended above you toward the ceiling.,"[""Begin lying on your back with your hands extended above you toward the ceiling."",""Bring your feet, knees, and hips up to 90 degrees."",""Exhale hard to bring your ribcage down and flatten your back onto the floor, rotating your pelvis up and squeezing your glutes. Hold this position throughout the movement. This will be your starting position."",""Initiate the exercise by extending one leg, straightening the knee and hip to bring the leg just above the ground."",""Maintain the position of your lumbar and pelvis as you perform the movement, as your back is going to want to arch."",""Stay tight and return the working leg to the starting position."",""Repeat on the opposite side, alternating until the set is complete.""]",[],[],,,,,,,,,True,0
766c21a4-de44-42df-9fd2-e96e4f4916ac,Decline Crunch,decline-crunch,Crunch,core,intermediate,"[""abdominals""]",[],anti-flexion,pull,isolation,"[""bodyweight""]",True,False,True,False,True,False,False,True,Secure your legs at the end of the decline bench and lie down.,"[""Secure your legs at the end of the decline bench and lie down."",""Now place your hands lightly on either side of your head keeping your elbows in. Tip: Don't lock your fingers behind your head."",""While pushing the small of your back down in the bench to better isolate your abdominal muscles, begin to roll your shoulders off it."",""Continue to push down as hard as you can with your lower back as you contract your abdominals and exhale. Your shoulders should come up off the bench only about four inches, and your lower back should remain on the bench. At the top of the movement, contract your abdominals hard and keep the contraction for a second. Tip: Focus on slow, controlled movement - don't cheat yourself by using momentum."",""After the one second contraction, begin to come down slowly again to the starting position as you inhale."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
29402eaa-63b0-48ce-a2d7-5679a4325ff4,Decline Oblique Crunch,decline-oblique-crunch,Crunch,core,beginner,"[""abdominals""]",[],rotation,pull,compound,"[""bodyweight""]",True,False,True,False,True,False,True,True,Secure your legs at the end of the decline bench and slowly lay down on the bench.,"[""Secure your legs at the end of the decline bench and slowly lay down on the bench."",""Raise your upper body off the bench until your torso is about 35-45 degrees if measured from the floor."",""Put one hand beside your head and the other on your thigh. This will be your starting position."",""Raise your upper body slowly from the starting position while turning your torso to the left. Continue crunching up as you exhale until your right elbow touches your left knee. Hold this contracted position for a second. Tip: Focus on keeping your abs tight and keeping the movement slow and controlled."",""Lower your body back down slowly to the starting position as you inhale."",""After completing one set on the right for the recommended amount of repetitions, switch to your left side. Tip: Focus on really twisting your torso and feeling the contraction when you are in the up position.""]",[],[],,,,,,,,,True,0
c557503f-978e-46e3-838e-87fefda6292a,Decline Reverse Crunch,decline-reverse-crunch,Crunch,core,beginner,"[""abdominals""]",[],anti-flexion,pull,compound,"[""bodyweight""]",True,False,True,False,True,False,True,True,Lie on your back on a decline bench and hold on to the top of the bench with both hands. Don't let your body slip down from this position.,"[""Lie on your back on a decline bench and hold on to the top of the bench with both hands. Don't let your body slip down from this position."",""Hold your legs parallel to the floor using your abs to hold them there while keeping your knees and feet together. Tip: Your legs should be fully extended with a slight bend on the knee. This will be your starting position."",""While exhaling, move your legs towards the torso as you roll your pelvis backwards and you raise your hips off the bench. At the end of this movement your knees will be touching your chest."",""Hold the contraction for a second and move your legs back to the starting position while inhaling."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
0862a47e-31d9-4534-acb3-64f230ac9eb4,Diamond Push-Ups,diamond-push-ups,Push-Up,upper_body,intermediate,"[""triceps""]","[""chest"", ""shoulders""]",push,push,compound,"[""bodyweight""]",True,True,True,False,True,False,False,True,Push-up with hands forming a diamond shape under chest. Shifts emphasis from chest to triceps.,"[""Place hands together under chest forming a diamond."", ""Lower chest to hands."", ""Press back up."", ""Keep elbows relatively close to body.""]",[],[],,,,,,,,,False,0
3a6f2a43-7968-4be3-93e1-725907d14c60,Dips - Triceps Version,dips-triceps-version,Dip,upper_body,beginner,"[""triceps""]","[""chest"",""shoulders""]",push,push,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,"To get into the starting position, hold your body at arm's length with your arms nearly locked above the bars.","[""To get into the starting position, hold your body at arm's length with your arms nearly locked above the bars."",""Now, inhale and slowly lower yourself downward. Your torso should remain upright and your elbows should stay close to your body. This helps to better focus on tricep involvement. Lower yourself until there is a 90 degree angle formed between the upper arm and forearm."",""Then, exhale and push your torso back up using your triceps to bring your body back to the starting position."",""Repeat the movement for the prescribed amount of repetitions.""]",[],[],,,,,,,,,True,0
fd86282d-26ad-4f25-918d-8b5ebd5cdcc1,Dive-Bomber Push-Ups,dive-bomber-push-ups,Push-Up,upper_body,intermediate,"[""chest""]","[""shoulders"", ""triceps"", ""hip flexors""]",push,push,compound,"[""bodyweight""]",True,True,True,False,True,True,False,True,"Start in downward dog, swoop chest forward and down through a scooping arc into upward dog, then reverse.","[""Start in downward dog with hips high."", ""Swoop chest forward and down in an arc close to floor."", ""Press into upward dog with chest lifted."", ""Reverse the motion back to start.""]",[],[],,,,,,,,,False,0
9b011b26-d4e7-4c28-a4c5-aa8e6efff296,Donkey Kicks,donkey-kicks,Glute Bridge,lower_body,beginner,"[""glutes""]","[""hamstrings""]",hip-hinge,push,isolation,"[""bodyweight""]",True,True,True,False,True,False,True,True,"On all fours, drive one bent leg toward ceiling, squeezing the glute at the top.","[""Start on all fours."", ""Keep knee bent at 90 degrees."", ""Drive sole of foot toward ceiling."", ""Squeeze glute at top, lower.""]",[],[],,,,,,,,,False,0
11dfbdae-caec-4d31-9423-71d182567949,Double Leg Butt Kick,double-leg-butt-kick,Running,cardio,beginner,"[""quadriceps""]","[""abductors"",""adductors"",""calves"",""glutes"",""hamstrings""]",hip-hinge,push,compound,"[""bodyweight""]",True,True,True,True,False,False,True,True,Begin standing with your knees slightly bent.,"[""Begin standing with your knees slightly bent."",""Quickly squat a short distance, flexing the hips and knees, and immediately extend to jump for maximum vertical height."",""As you go up, tuck your heels by flexing the knees, attempting to touch the buttocks."",""Finish the motion by landing with the knees only partially bent, using your legs to absorb the impact.""]",[],[],,,,,,,,,True,0
2e20d10c-838d-4878-a5d4-b7d4a44c3d79,Downward Dog Leg Lifts,downward-dog-leg-lifts,Downward Dog,lower_body,beginner,"[""glutes""]","[""hamstrings"", ""shoulders""]",hip-hinge,push,compound,"[""bodyweight""]",True,True,True,False,True,True,True,True,"From downward dog, lift one leg toward the ceiling keeping hips square.","[""Start in downward dog."", ""Lift one leg toward ceiling, keeping it straight."", ""Hold briefly."", ""Lower and switch sides.""]",[],[],,,,,,,,,False,0
9edf324a-f3ac-4ecc-aa3a-79b31d3fabc8,Eccentric Push-Ups,eccentric-push-ups,Push-Up,upper_body,beginner,"[""chest""]","[""shoulders"", ""triceps""]",push,push,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,"Lower slowly over 3-5 seconds, reset at top. Emphasis on the eccentric phase builds strength for full push-ups.","[""Start in push-up position."", ""Lower yourself very slowly (3-5 seconds)."", ""Once on ground, reset to top position."", ""Repeat.""]",[],[],,,,,,,,,False,0
5f9cd277-60d5-4303-ab64-07e9237bad1e,Elbow to Knee,elbow-to-knee,Crunch,core,beginner,"[""abdominals""]",[],rotation,pull,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,"Lie on the floor, crossing your right leg across your bent left knee. Clasp your hands behind your head, beginning with your shoulder blades on the ground. This will be your starting position.","[""Lie on the floor, crossing your right leg across your bent left knee. Clasp your hands behind your head, beginning with your shoulder blades on the ground. This will be your starting position."",""Perform the motion by flexing the spine and rotating your torso to bring the left elbow to the right knee."",""Return to the starting position and repeat the movement for the desired number of repetitions before switching sides.""]",[],[],,,,,,,,,True,0
96f8ca18-7b0a-46a0-bd7d-00a7b5730e18,Fast Skipping,fast-skipping,Running,cardio,beginner,"[""quadriceps""]","[""abductors"",""adductors"",""calves"",""glutes"",""hamstrings""]",locomotion,push,compound,"[""bodyweight""]",True,True,True,True,False,False,True,True,Start in a relaxed position with one leg slightly forward. This will be your starting position.,"[""Start in a relaxed position with one leg slightly forward. This will be your starting position."",""Skip by executing a step-hop pattern of right-right-step to left-left-step, and so on, alternating back and forth."",""Perform fast skips by maintaining close contact with the ground and reduce air time, moving as quickly as possible.""]",[],[],,,,,,,,,True,0
0782cf3a-3f45-48c1-a2fc-5d3eac583161,Fire Hydrants,fire-hydrants,Hip Mobility,lower_body,beginner,"[""glutes""]","[""hip flexors"", ""abductors""]",abduction,push,isolation,"[""bodyweight""]",True,True,True,False,True,False,True,True,"On all fours, lift one bent knee out to the side. Targets the glute medius and hip abductors.","[""Start on all fours."", ""Keeping knee bent, lift one leg out to the side."", ""Raise until thigh is parallel to floor."", ""Lower and repeat. Switch sides.""]",[],[],,,,,,,,,False,0
49075b7e-3557-4a44-93f0-b88e350b3844,Flat Bench Leg Pull-In,flat-bench-leg-pull-in,Crunch,core,beginner,"[""abdominals""]",[],anti-flexion,pull,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,Lie on an exercise mat or a flat bench with your legs off the end.,"[""Lie on an exercise mat or a flat bench with your legs off the end."",""Place your hands either under your glutes with your palms down or by the sides holding on to the bench (or with palms down by the side on an exercise mat). Also extend your legs straight out. This will be your starting position."",""Bend your knees and pull your upper thighs into your midsection as you breathe out. Continue this movement until your knees are near your chest. Hold the contracted position for a second."",""As you breathe in, slowly return to the starting position."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
fbbb4f7c-ce43-402c-b298-9eb6afd89efa,Flat Bench Lying Leg Raise,flat-bench-lying-leg-raise,Leg Raise,core,beginner,"[""abdominals""]",[],anti-flexion,pull,isolation,"[""bodyweight""]",True,True,True,False,True,False,True,True,Lie with your back flat on a bench and your legs extended in front of you off the end.,"[""Lie with your back flat on a bench and your legs extended in front of you off the end."",""Place your hands either under your glutes with your palms down or by the sides holding on to the bench. This will be your starting position."",""As you keep your legs extended, straight as possible with your knees slightly bent but locked raise your legs until they make a 90-degree angle with the floor. Exhale as you perform this portion of the movement and hold the contraction at the top for a second."",""Now, as you inhale, slowly lower your legs back down to the starting position.""]",[],[],,,,,,,,,True,0
70d25a0d-73ac-408d-903a-8ce5c65a56b0,Floor T-Raises,floor-t-raises,Prone Raise,upper_body,beginner,"[""shoulders""]","[""middle back"", ""traps""]",pull,pull,isolation,"[""bodyweight""]",True,True,True,False,True,False,True,True,"Lie face down, arms out to sides in a T. Lift arms by squeezing shoulder blades.","[""Lie face down with arms extended to sides forming a T."", ""Lift both arms by squeezing shoulder blades."", ""Thumbs up. Hold briefly."", ""Lower with control.""]",[],[],,,,,,,,,False,0
e800b773-2ffd-49eb-ae18-321992ecc70d,Floor Windshield Wipers,floor-windshield-wipers,Rotation,core,intermediate,"[""obliques""]","[""abdominals"", ""hip flexors""]",rotation,pull,compound,"[""bodyweight""]",True,True,True,False,True,False,False,True,"Lie on back with legs vertical, lower both legs side to side like windshield wipers.","[""Lie on back, arms out to sides, legs vertical."", ""Lower both legs together to one side."", ""Return to center."", ""Lower to other side.""]",[],[],,,,,,,,,False,0
b0de9391-7bd0-4e4b-bdba-b30311da7441,Floor Y Raises,floor-y-raises,Prone Raise,upper_body,beginner,"[""shoulders""]","[""middle back"", ""traps""]",pull,pull,isolation,"[""bodyweight""]",True,True,True,False,True,False,True,True,Lie face down with arms overhead at 45 degrees forming a Y. Lift arms targeting lower traps.,"[""Lie face down, arms at 45-degree angle forming Y."", ""Lift arms off ground with thumbs up."", ""Squeeze lower traps."", ""Lower with control.""]",[],[],,,,,,,,,False,0
7852c614-2fe6-418e-8037-c7c033e5e76a,Flutter Kicks,flutter-kicks,Leg Raise,core,beginner,"[""glutes""]","[""hamstrings""]",anti-extension,pull,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,"On a flat bench lie facedown with the hips on the edge of the bench, the legs straight with toes high off the floor and with the arms on top of the bench holding on to the front edge.","[""On a flat bench lie facedown with the hips on the edge of the bench, the legs straight with toes high off the floor and with the arms on top of the bench holding on to the front edge."",""Squeeze your glutes and hamstrings and straighten the legs until they are level with the hips. This will be your starting position."",""Start the movement by lifting the left leg higher than the right leg."",""Then lower the left leg as you lift the right leg."",""Continue alternating in this manner (as though you are doing a flutter kick in water) until you have done the recommended amount of repetitions for each leg. Make sure that you keep a controlled movement at all times. Tip: You will breathe normally as you perform this movement.""]",[],[],,,,,,,,,True,0
707fbd9c-45e7-4c71-a3a5-a46a69a93050,Four-Way Squat Hops,four-way-squat-hops,Squat,plyometric,intermediate,"[""quadriceps""]","[""glutes"", ""calves""]",squat,push,compound,"[""bodyweight""]",True,True,False,True,True,False,False,True,"Small squat jumps in four directions: forward, back, left, right.","[""Start in a partial squat."", ""Hop forward, back to center."", ""Hop back, left, right, returning to center."", ""Stay low throughout.""]",[],[],,,,,,,,,False,0
a6d6287e-11e0-4a6a-952b-75447cb56833,Freehand Jump Squat,freehand-jump-squat,Squat,plyometric,intermediate,"[""quadriceps""]","[""calves"",""glutes"",""hamstrings""]",squat,push,compound,"[""bodyweight""]",True,True,False,True,True,False,False,True,Cross your arms over your chest.,"[""Cross your arms over your chest."",""With your head up and your back straight, position your feet at shoulder width."",""Keeping your back straight and chest up, squat down as you inhale until your upper thighs are parallel, or lower, to the floor."",""Now pressing mainly with the ball of your feet, jump straight up in the air as high as possible, using the thighs like springs. Exhale during this portion of the movement."",""When you touch the floor again, immediately squat down and jump again."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
d88b4686-d51b-4b79-8184-8767124c6c0d,Frog Pumps,frog-pumps,Glute Bridge,lower_body,beginner,"[""glutes""]","[""adductors""]",hip-hinge,push,isolation,"[""bodyweight""]",True,True,True,False,True,False,True,True,Glute bridge with soles together and knees flared (butterfly). Maximizes glute activation.,"[""Lie on back, soles of feet together, knees out."", ""Drive hips up by squeezing glutes."", ""Squeeze hard at top."", ""Lower and repeat.""]",[],[],,,,,,,,,False,0
940361a7-e3ab-4b4f-af65-dd3756e55cff,Frog Sit-Ups,frog-sit-ups,Crunch,core,intermediate,"[""abdominals""]",[],anti-flexion,pull,isolation,"[""bodyweight""]",True,True,True,False,True,False,False,True,Lie with your back flat on the floor (or exercise mat) and your legs extended in front of you.,"[""Lie with your back flat on the floor (or exercise mat) and your legs extended in front of you."",""Now bend at the knees and place your outer thighs by the floor (or mat) as you make the soles of your feet touch each other."",""Now try pushing both soles and bringing them up as near you as possible while you keep the outer thighs on the floor (or at least almost touching it). Tip: In this position your legs should create a diamond shape."",""Now, cross your arms in front of you by touching the opposite shoulders. This will be your starting position."",""As you exhale flatten your lower back to the floor while curling the torso upwards. Tip: This will be like performing the first 1/4 movement of a sit up. Hold at the top position for a second."",""As you inhale, slowly lower back to the starting position."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
bf36fb49-6731-45a4-8ebd-db87a8a0c0e6,Front Leg Raises,front-leg-raises,Leg Raise,lower_body,beginner,"[""hamstrings""]",[],hip-flexion,pull,,"[""bodyweight""]",True,True,True,False,False,True,True,True,"Stand next to a chair or other support, holding on with one hand.","[""Stand next to a chair or other support, holding on with one hand."",""Swing your leg forward, keeping the leg straight. Continue with a downward swing, bringing the leg as far back as your flexibility allows. Repeat 5-10 times, and then switch legs.""]",[],[],,,,,,,,,True,0
08201ff1-f93d-433f-92d8-70df2a58ee27,Glute Bridge Marches,glute-bridge-marches,Glute Bridge,lower_body,beginner,"[""glutes""]","[""abdominals"", ""hip flexors""]",hip-hinge,push,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,Same as Bridge Marches. Hold bridge and alternate lifting each foot.,"[""Elevate hips in a glute bridge."", ""Alternately lift each foot in a marching pattern."", ""Keep hips level and elevated."", ""Controlled tempo.""]",[],[],,,,,,,,,False,0
5ad6679f-31fa-4562-96b1-4aac57c94acd,Glute Ham Walkouts,glute-ham-walkouts,Glute Bridge,lower_body,intermediate,"[""hamstrings""]","[""glutes"", ""lower back""]",hip-hinge,pull,compound,"[""bodyweight""]",True,True,True,False,True,False,False,True,"From a glute bridge position, walk feet away from body then back while maintaining hip elevation.","[""Set up in a glute bridge."", ""Slowly walk feet away from body."", ""Walk feet back in."", ""Keep hips elevated throughout.""]",[],[],,,,,,,,,False,0
e9042ccc-cd72-4b26-8f85-ff9d7b37a031,Glute Kickback,glute-kickback,Glute Bridge,lower_body,beginner,"[""glutes""]","[""hamstrings""]",hip-hinge,push,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,Kneel on the floor or an exercise mat and bend at the waist with your arms extended in front of you (perpendicular to the torso) in order to get into a kneeling push-up position but with the arms spaced at shoulder width. Your head should be looking forward and the bend of the knees should create a 90-degree angle between the hamstrings and the calves. This will be your starting position.,"[""Kneel on the floor or an exercise mat and bend at the waist with your arms extended in front of you (perpendicular to the torso) in order to get into a kneeling push-up position but with the arms spaced at shoulder width. Your head should be looking forward and the bend of the knees should create a 90-degree angle between the hamstrings and the calves. This will be your starting position."",""As you exhale, lift up your right leg until the hamstrings are in line with the back while maintaining the 90-degree angle bend. Contract the glutes throughout this movement and hold the contraction at the top for a second. Tip: At the end of the movement the upper leg should be parallel to the floor while the calf should be perpendicular to it."",""Go back to the initial position as you inhale and now repeat with the left leg."",""Continue to alternate legs until all of the recommended repetitions have been performed.""]",[],[],,,,,,,,,True,0
2b097d87-b876-42f4-a0e0-869ce2ca7b8c,Gorilla Chin/Crunch,gorilla-chin-crunch,Pull-Up,full_body,intermediate,"[""abdominals""]","[""biceps"",""lats""]",pull,pull,compound,"[""bodyweight""]",True,False,True,False,True,False,False,True,Hang from a chin-up bar using an underhand grip (palms facing you) that is slightly wider than shoulder width.,"[""Hang from a chin-up bar using an underhand grip (palms facing you) that is slightly wider than shoulder width."",""Now bend your knees at a 90 degree angle so that the calves are parallel to the floor while the thighs remain perpendicular to it. This will be your starting position."",""As you exhale, pull yourself up while crunching your knees up at the same time until your knees are at chest level. You will stop going up as soon as your nose is at the same level as the bar. Tip: When you get to this point you should also be finishing the crunch at the same time."",""Slowly start to inhale as you return to the starting position."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
fcb27c6c-90f4-4d60-905e-4ff33dae33c2,Groiners,groiners,Lunge,mobility,intermediate,"[""adductors""]",[],lunge,pull,compound,"[""bodyweight""]",True,True,True,False,False,True,False,True,Begin in a pushup position on the floor. This will be your starting position.,"[""Begin in a pushup position on the floor. This will be your starting position."",""Using both legs, jump forward landing with your feet next to your hands. Keep your head up as you do so."",""Return to the starting position and immediately repeat the movement, continuing for 10-20 repetitions.""]",[],[],,,,,,,,,True,0
c8ae22a8-46e8-4bfa-98fa-da3976af0c61,Handstand Push-Ups,handstand-push-ups,Push-Up,upper_body,advanced,"[""shoulders""]","[""triceps""]",push,push,compound,"[""bodyweight""]",True,True,True,False,True,False,False,True,With your back to the wall bend at the waist and place both hands on the floor at shoulder width.,"[""With your back to the wall bend at the waist and place both hands on the floor at shoulder width."",""Kick yourself up against the wall with your arms straight. Your body should be upside down with the arms and legs fully extended. Keep your whole body as straight as possible. Tip: If doing this for the first time, have a spotter help you. Also, make sure that you keep facing the wall with your head, rather than looking down."",""Slowly lower yourself to the ground as you inhale until your head almost touches the floor. Tip: It is of utmost importance that you come down slow in order to avoid head injury."",""Push yourself back up slowly as you exhale until your elbows are nearly locked."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
a2e8a010-04c2-4269-b5d4-bcc97cab55e5,Hanging Leg Raise,hanging-leg-raise,Leg Raise,core,advanced,"[""abdominals""]",[],anti-flexion,pull,isolation,"[""bodyweight""]",True,True,True,False,True,False,False,True,Hang from a chin-up bar with both arms extended at arms length in top of you using either a wide grip or a medium grip. The legs should be straight down with the pelvis rolled slightly backwards. This will be your starting position.,"[""Hang from a chin-up bar with both arms extended at arms length in top of you using either a wide grip or a medium grip. The legs should be straight down with the pelvis rolled slightly backwards. This will be your starting position."",""Raise your legs until the torso makes a 90-degree angle with the legs. Exhale as you perform this movement and hold the contraction for a second or so."",""Go back slowly to the starting position as you breathe in."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
7229b9aa-838f-40a0-ba22-3a33e015c6a6,Hanging Pike,hanging-pike,Leg Raise,core,advanced,"[""abdominals""]",[],anti-flexion,pull,compound,"[""bodyweight""]",True,True,True,False,True,False,False,True,Hang from a chin-up bar with your legs and feet together using an overhand grip (palms facing away from you) that is slightly wider than shoulder width. Tip: You may use wrist wraps in order to facilitate holding on to the bar.,"[""Hang from a chin-up bar with your legs and feet together using an overhand grip (palms facing away from you) that is slightly wider than shoulder width. Tip: You may use wrist wraps in order to facilitate holding on to the bar."",""Now bend your knees at a 90 degree angle and bring the upper legs forward so that the calves are perpendicular to the floor while the thighs remain parallel to it. This will be your starting position."",""Pull your legs up as you exhale until you almost touch your shins with the bar above you. Tip: Try to straighten your legs as much as possible while at the top."",""Lower your legs as slowly as possible until you reach the starting position. Tip: Avoid swinging and using momentum at all times."",""Repeat for the recommended amount of repetitions.""]",[],[],,,,,,,,,True,0
2c499832-7240-4878-aeea-5042ee4c7951,Heel Taps,heel-taps,Crunch,core,beginner,"[""obliques""]","[""abdominals""]",lateral-flexion,pull,isolation,"[""bodyweight""]",True,True,True,False,True,False,True,True,"Lie on back in crunch position, reach each hand to same-side heel alternately.","[""Lie on back with knees bent, shoulders slightly lifted."", ""Reach right hand to right heel via lateral crunch."", ""Return to center, reach left to left."", ""Continue alternating.""]",[],[],,,,,,,,,False,0
ebcffefe-cc30-4d62-95a0-2cbf47f52168,High Knees,high-knees,Running,cardio,beginner,"[""hip flexors""]","[""quadriceps"", ""calves"", ""abdominals""]",locomotion,push,compound,"[""bodyweight""]",True,True,True,True,False,False,True,True,Run in place driving knees to hip height. High-intensity cardio and hip flexor strengthener.,"[""Run in place."", ""Drive each knee to hip height or higher."", ""Pump arms vigorously."", ""Stay on balls of feet.""]",[],[],,,,,,,,,False,0
f805eb61-61bf-4bea-bfc1-d115c5072e0e,Hip Circles (prone),hip-circles-prone,Hip Mobility,mobility,beginner,"[""abductors""]","[""adductors""]",rotation,pull,isolation,"[""bodyweight""]",True,True,True,False,False,True,True,True,"Position yourself on your hands and knees on the ground. Maintaining good posture, raise one bent knee off of the ground. This will be your starting position.","[""Position yourself on your hands and knees on the ground. Maintaining good posture, raise one bent knee off of the ground. This will be your starting position."",""Keeping the knee in a bent position, rotate the femur in an arc, attempting to make a big circle with your knee."",""Perform this slowly for a number of repetitions, and repeat on the other side.""]",[],[],,,,,,,,,True,0
84fee148-ce0e-4211-a61f-0d0a1cff5670,Hip Drop With Reach Through,hip-drop-with-reach-through,Plank,core,intermediate,"[""obliques""]","[""shoulders""]",anti-lateral-flexion,static,compound,"[""bodyweight""]",True,True,True,False,True,True,False,True,"In side plank, drop hip toward floor, then rotate top arm underneath body. Combines lateral core and thoracic rotation.","[""Start in side plank."", ""Drop bottom hip toward floor."", ""Lift hip and rotate top arm under body."", ""Return and repeat.""]",[],[],,,,,,,,,False,0
efa43f66-2dd3-46c2-b8fb-9b706389686d,Hip Plank Drops,hip-plank-drops,Plank,core,beginner,"[""obliques""]","[""abdominals"", ""shoulders""]",rotation,static,compound,"[""bodyweight""]",True,True,True,False,True,False,True,True,"In forearm plank, rotate hips to dip toward floor on each side. Targets obliques.","[""Start in forearm plank."", ""Rotate hips to lower toward floor on one side."", ""Return through center."", ""Dip to other side.""]",[],[],,,,,,,,,False,0
